,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
414,FAMILY,<p>Holla mi amigo</p><p>Mi familia un numbres es Afolabi. Mi familia un vivo en la Baltimore. Mi familia tienes sies members. Mi padre es Kola Afolabi^ mi madre es Moji afolabi^ mi hermanos es Tomiwa^ Folajimi y Muheez Afolabi. Mi padre tengo 63^ mi madres tengo 55 y mi hermanos tengo 30^ 29 y 25. Mi padre un enginer^ te gustaba un golf^ futbol^ panqueqes y las frutas. Mi madre un la profesora^ te gustaba un chocolate^ un leche y las frutas. Mi hermano Tomiwa un accountant^ te gustaba <u>un futbol^ basket ball^  cafe con leche^ musica^ Anime y le pizza. Mi hermano Folajimi un accoutant ^te gustaba cafe^ futbol^ basketball^ pescado^ musica^ Anime y pizza. Mi hermano es Muheez un lawyer te gustaba un futbol^ basketball^ cafe^ Anime y rap musica. </u><u><br></u></p>,A1,3717059,8,D4747399,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4428,,,,2021-06-25,N-MF
415,FAMILY,<p>Hola. Mi nombre es Blaine. Mi mama nombre es Tara^ y es 36. Mi papa nombre es Jeddy II^ y es 42. Mi hermano nombre es Connor^ y es 20. Mi hermanas nombres es Kimi (17)^ y Dalilah (6).</p><p>Mi es en Middle River^ Maryland. Mi mama es el professor^ mi papa tengo no es trabajor^ mi hermano trabajador en Man Pacc^ mi^ y mi hermanas es en escuela.<br></p><p>Gracias^ Blaine. Adios!</p>,A1,3716831,16,R4747171,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4294,,,,2021-06-25,N-MF
416,FAMILY,<p>Holá me llamo Logan yo vivo en baltimore mi papa es edad 42 y nombre Terry.  mi mama es edad 44 y nombre es Mandi. yo tambien tengo un poco  hermana es edad 3 y nombre es charlie.</p>,A1,3716711,12,G4747051,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MM,3354,,,,2021-06-25,N-MF
417,FAMILY,<p>Hola! Mi nombre es Jenelle! Mi hermano se llamo shawn^ Shawn tiene dieciséis anos. Shawn él es realmente molesto pero divertida. Shawn gustar practicar deportes^ ver deportes y ver la television. Mi madre se llamo Christy pero puedes llamarla Mrs. Christy. Mi madre es realmente organizada y simpática. Mi madre gustar escuchar musica^ ir de compras y dormir. Mi padre se llamo John^ mi padre es divertida y chévere^ Mi padre gustar ir a bailar^ cantar^ y dormir. Ahora me... Me llamo Jenelle y me tiene catorce años. Soy creativa^ determinada^ divertida y motivadora. Me gusta escuchar musica^ ir a bailar^ pasar tiempo con amigos^ y reunirme con amigos. Gracias! No puedo esperar a conocerte... Hasta entonces... Adios Amigos!!</p>,A1,3716555,38,P4746895,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,I1,,3543,,,,2021-06-25,N-MF
418,FAMILY,<p>Hola^</p><p>Mi familia esto formado por tres miembros y vivimos en Maryland. El nombre de mi madre es Londes y el nombre de mi hermano es Chase.<br></p><p>Mi madre es muy creativa y carinoso y mi hermano es joven y divertivo.</p>,A1,3716471,21,C4746811,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,I1,,2278,,,,2021-06-25,N-MF
419,FAMILY,<p>Holá Ámigo! Mi mama es 50 y mi papa es 52! Mi hermano y hermana es 6! Mi mama es muy bonita y mi papa es interesante... Me hermano y hermana es moletas- Mi familia es muy emotivo- Mi madre nombre es Maria y padre nombre es Roberto! Mi hermano y hermana nombre es Isabel y Leo! Mi casa es siepre ruisdos pero divertida! Nosotras Vivimosn en los estados unidos! De Bianca! </p>,A1,3716375,31,C4746715,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,3354,,,,2021-06-25,N-MF
420,FAMILY,<p>Hola^ me gustaria Tori! </p><p>Me Familia Hermona^ papa^ mama^ y Hermono. </p><p>Me Hermona^ Kyla^ es 12. Me Hermona favorito colores verde.</p><p>Me Hermono^ Deon^ es Siente. Me Hermono favorito colores negro.</p><p>Me Papa^ Dylen^ es 33. Me papa favorito colores rojo.</p><p>Me mama^ Jessica^ es 33. Me mama favorito colores rosado. </p>,A1,3715951,30,W4746289,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4294,,,,2021-06-25,N-MF
421,FAMILY,<p>Holá^ me llamo es Marley. Tengo dos familiares^ mi madre y mi padre. Vivo en Baltimore^ Maryland. Mi madre es treinta y seis años y mi padre es cuarenta y uno años. Mi madre es compasiva y generosa^ y mi padre es trabajador y competitivo. ¡Hasta pronto!<br></p>,A1,3715903,41,Q4746240,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,I2,,2278,,,,2021-06-25,N-MF
422,FAMILY,<p>Hola les voyy a contar mi famillia vive en una casa. La edad de mi madre es desconocida así como la de mi padre es desconodida y tengo 13 años</p>,A1,3715891,34,M4746228,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,2278,,,,2021-06-25,N-MF
423,FAMILY,<p>Hola llamo es Tyreonna yo vivo en maryland. </p><p>mi familia vivir en diferentes estados</p><p>I vivo mi madre^ hermanos y hermana</p><p>i tender6 siblings.</p><p><br></p><p><br></p><p>from:Tyreonna</p>,A1,3715359,1,A4745696,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4294,,,,2021-06-25,N-MF
424,FAMILY,<p>yo vivo baltimore maryland  mi mama mary  mi abuela karol   mis hermanas kara y destiny </p>,A1,3715135,4,J4745471,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,Below N1,N-SE,473,,,,2021-06-25,N-MM
425,FAMILY,<p>Hola^ Mi llama Angel. Welcome to mi casa. Mi hermana una  es onces y  ninas llama es Lilly  ^   mi hermana dos es sais y ninas llama  es isabella ^ mi hermana tras es uno ninas lamma es Evelyn. MI mama es diez + diez + diez + cwatro=34 y ninas lamas es Angela ^ papa es  diez+diez+diez + tras=33 y nino llama es matthew. Mi mama dos es  diez+diez+diez + oucho = 38 y ninas llama es Rita . Mi mamas boyfriend llama es Bruce ninos es Diez+diez+diez+diez=40.</p>,A1,3715115,14,D4745451,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,Below N1,N-MM,2278,3768.0,,,2021-06-25,N-MF
426,FAMILY,<p>ahloa mi nombre es camryn^ tengo dos hermanas^y papa y una mama.mi hermans es chloe y aysha mi papa es kevin mi mama es misti.</p>,A1,3713859,37,W4744195,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N2,N-MM,2278,,,,2021-06-25,N-MF
